jobId,skill,skill_normalized,extraction_method
240925029012,Draw,Draw,tagsAndSkills
240925029012,English,English,tagsAndSkills
230925021289,PMO,PMO,tagsAndSkills
230925021289,bpo,Bpo,tagsAndSkills
230925021289,PMP,PMP,tagsAndSkills
230925021289,Project Management,Project Management,tagsAndSkills
230925021289,Transition Management,Transition Management,tagsAndSkills
230925021289,Business Transition,Business Transition,tagsAndSkills
230925021289,Process Transition,Process Transition,tagsAndSkills
230925021289,Project Manager,Project Manager,tagsAndSkills
250925033726,Jaw,Jaw,tagsAndSkills
250925033726,Cone,Cone,tagsAndSkills
250925033726,Screener,Screener,tagsAndSkills
250925033726,Sales,Sales,tagsAndSkills
250925033726,Crusher,Crusher,tagsAndSkills
250925033726,Construction,Construction,tagsAndSkills
250925033726,Feeders,Feeders,tagsAndSkills
250925033726,Crushing,Crushing,tagsAndSkills
250925003371,TTD,TTD,tagsAndSkills
250925003371,DV360,DV360,tagsAndSkills
250925003371,Trade Desk,Trade Desk,tagsAndSkills
250925003371,campaign,Campaign,tagsAndSkills
250925003371,Campaigns,Campaigns,tagsAndSkills
250925003371,Desk,Desk,tagsAndSkills
250925003371,Trade,Trade,tagsAndSkills
250925003371,Display Video,Display Video,tagsAndSkills
240925933465,Git skills,Git skills,tagsAndSkills
240925933465,Asp.net core 8,Asp.net core 8,tagsAndSkills
240925933465,Fullstack developer,Fullstack developer,tagsAndSkills
240925933465,Api Integration,Api Integration,tagsAndSkills
240925933465,React.Js,React.Js,tagsAndSkills
240925933465,Octopus,Octopus,tagsAndSkills
240925933465,Development,Development,tagsAndSkills
240925933465,Full Stack,Full Stack,tagsAndSkills
240925933465,SQL,SQL,text_enrichment
240925933444,Full Stack,Full Stack,tagsAndSkills
240925933444,Java Fullstack,Java Fullstack,tagsAndSkills
240925933444,Angular,Angular,tagsAndSkills
240925933444,Development,Development,tagsAndSkills
240925933444,Stack,Stack,tagsAndSkills
240925933444,Java,Java,tagsAndSkills
240925933431,Oauth 2,Oauth 2,tagsAndSkills
240925933431,AWS Lambda fn,AWS Lambda fn,tagsAndSkills
240925933431,CI/CD,CI/CD,tagsAndSkills
240925933431,.NET,.NET,tagsAndSkills
240925933431,React,React,tagsAndSkills
240925933431,Lambda Expressions,Lambda Expressions,tagsAndSkills
240925933431,React.js,React.js,tagsAndSkills
240925933431,Continuous Integration,Continuous Integration,tagsAndSkills
240925933428,Oauth 2,Oauth 2,tagsAndSkills
240925933428,AWS Lambda fn,AWS Lambda fn,tagsAndSkills
240925933428,CI/CD,CI/CD,tagsAndSkills
240925933428,.NET,.NET,tagsAndSkills
240925933428,React,React,tagsAndSkills
240925933428,Cd,Cd,tagsAndSkills
240925933428,React.js,React.js,tagsAndSkills
240925933428,Lambda Expressions,Lambda Expressions,tagsAndSkills
240925933425,Oauth 2,Oauth 2,tagsAndSkills
240925933425,AWS Lambda fn,AWS Lambda fn,tagsAndSkills
240925933425,CI/CD,CI/CD,tagsAndSkills
240925933425,.NET,.NET,tagsAndSkills
240925933425,React,React,tagsAndSkills
240925933425,AWS,AWS,tagsAndSkills
240925933425,Oauth,Oauth,tagsAndSkills
240925933425,AWS Lambda,AWS Lambda,tagsAndSkills
240925933423,Oauth 2,Oauth 2,tagsAndSkills
240925933423,AWS Lambda fn,AWS Lambda fn,tagsAndSkills
240925933423,CI/CD,CI/CD,tagsAndSkills
240925933423,.NET,.NET,tagsAndSkills
240925933423,React,React,tagsAndSkills
240925933423,Continuous Integration,Continuous Integration,tagsAndSkills
240925933423,AWS Lambda,AWS Lambda,tagsAndSkills
240925933423,Cd,Cd,tagsAndSkills
240925933419,Reacts Js,Reacts Js,tagsAndSkills
240925933419,Java,Java,tagsAndSkills
240925933419,React.Js,React.Js,tagsAndSkills
240925933419,Javascript,Javascript,tagsAndSkills
240925036189,Oracle Cx,Oracle Cx,tagsAndSkills
240925036189,EBS,EBS,tagsAndSkills
240925036189,CX Service,CX Service,tagsAndSkills
240925036189,Oracle Service Cloud,Oracle Service Cloud,tagsAndSkills
240925036189,Cx,Cx,tagsAndSkills
240925036189,E Business Suite,E Business Suite,tagsAndSkills
240925036189,Techno functional,Techno functional,tagsAndSkills
240925036189,E,E,tagsAndSkills
240925023340,power BI,power BI,tagsAndSkills
240925023340,Power Bi Reports,Power Bi Reports,tagsAndSkills
240925023340,Dashboards,Dashboards,tagsAndSkills
240925023340,Semantic modeling,Semantic modeling,tagsAndSkills
240925023340,gold leve,Gold Leve,tagsAndSkills
240925023340,Power Query,Power Query,tagsAndSkills
240925023340,Bi,Bi,tagsAndSkills
240925023340,Development,Development,tagsAndSkills
230925026891,Communication Skills,Communication Skills,tagsAndSkills
230925026891,Sales,Sales,tagsAndSkills
230925026891,Field Sales,Field Sales,tagsAndSkills
230925026891,Negotiation,Negotiation,tagsAndSkills
230925026891,Retail Distribution,Retail Distribution,tagsAndSkills
230925026891,Retail Sales,Retail Sales,tagsAndSkills
230925026891,Insurance Sales,Insurance Sales,tagsAndSkills
230925026891,White Goods,White Goods,tagsAndSkills
120124010473,System Administration,System Administration,tagsAndSkills
120124010473,Docker,Docker,tagsAndSkills
120124010473,Devops Tools,Devops Tools,tagsAndSkills
120124010473,Centos,Centos,tagsAndSkills
120124010473,Kubernetes,Kubernetes,tagsAndSkills
120124010473,Ubuntu,Ubuntu,tagsAndSkills
120124010473,Windows OS,Windows OS,tagsAndSkills
120124010473,Bash Scripting,Bash Scripting,tagsAndSkills
250925021156,Adobe Experience Cloud,Adobe Experience Cloud,tagsAndSkills
250925021156,aem architect,Aem Architect,tagsAndSkills
250925021156,adobe workfront,Adobe Workfront,tagsAndSkills
250925021156,Aem,Aem,tagsAndSkills
250925021156,audience manager,Audience Manager,tagsAndSkills
250925021156,adobe target,Adobe Target,tagsAndSkills
250925021156,Adobe Analytics,Adobe Analytics,tagsAndSkills
250925021156,Adobe Cloud,Adobe Cloud,tagsAndSkills
250925003194,Portfolio Management,Portfolio Management,tagsAndSkills
250925003194,Mutual Funds,Mutual Funds,tagsAndSkills
250925003194,HNI Acquisition,HNI Acquisition,tagsAndSkills
250925003194,Relationship Management,Relationship Management,tagsAndSkills
250925003194,Investment Advisory,Investment Advisory,tagsAndSkills
250925003194,Private Banking,Private Banking,tagsAndSkills
250925003194,Client Acquisition,Client Acquisition,tagsAndSkills
250925003194,Priority Banking,Priority Banking,tagsAndSkills
240925035364,MM,MM,tagsAndSkills
240925035364,SD,SD,tagsAndSkills
240925035364,FI,FI,tagsAndSkills
240925035364,SAP LETRA,SAP LETRA,tagsAndSkills
240925035364,Saps,Saps,tagsAndSkills
240925035364,SR,SR,tagsAndSkills
240925035364,SAP,SAP,tagsAndSkills
240925035364,Architecture,Architecture,tagsAndSkills
240925033575,AEM Development,AEM Development,tagsAndSkills
240925033575,Aem,Aem,tagsAndSkills
240925033575,Adobe Analytics,Adobe Analytics,tagsAndSkills
240925033575,Analytics,Analytics,tagsAndSkills
240925033575,Adobe,Adobe,tagsAndSkills
240925033575,Development,Development,tagsAndSkills
240925018034,BPO,BPO,tagsAndSkills
240925018034,team leader,Team Leader,tagsAndSkills
240925018034,International Voice Process,International Voice Process,tagsAndSkills
240925018034,Voice,Voice,tagsAndSkills
240925018034,International voice,International voice,tagsAndSkills
240925018034,International,International,tagsAndSkills
240925018034,Voice process,Voice process,tagsAndSkills
240925018034,Process,Process,tagsAndSkills
240925000222,Java,Java,tagsAndSkills
240925000222,Automation Testing,Automation Testing,tagsAndSkills
240925000222,Manual Testing,Manual Testing,tagsAndSkills
240925000222,Quality assurance,Quality assurance,tagsAndSkills
240925000222,Automation,Automation,tagsAndSkills
240925000222,Quality assurance engineering,Quality assurance engineering,tagsAndSkills
240925000222,Software testing,Software testing,tagsAndSkills
240925000222,Manual,Manual,tagsAndSkills
90825010478,Spanish translator,Spanish translator,tagsAndSkills
90825010478,Thai language,Thai language,tagsAndSkills
90825010478,Spanish Language,Spanish Language,tagsAndSkills
90825010478,Thai Translator,Thai Translator,tagsAndSkills
90825010478,BPO,BPO,tagsAndSkills
90825010478,Thai,Thai,tagsAndSkills
90825010478,Translation,Translation,tagsAndSkills
90825010478,Spanish,Spanish,tagsAndSkills
260625019803,Sap Plant Maintenance,Sap Plant Maintenance,tagsAndSkills
260625019803,SAP PM,SAP PM,tagsAndSkills
260625019803,End To End Implementation,End To End Implementation,tagsAndSkills
260625019803,Plant Maintenance,Plant Maintenance,tagsAndSkills
260625019803,Hana Implementation,Hana Implementation,tagsAndSkills
260625019803,Sap Hana,Sap Hana,tagsAndSkills
260625019803,Consulting,Consulting,tagsAndSkills
260625019803,Maintenance,Maintenance,tagsAndSkills
250925035570,Azure Data Factory,Azure Data Factory,tagsAndSkills
250925035570,Snowflake,Snowflake,tagsAndSkills
250925035570,adf,Adf,tagsAndSkills
250925035570,Development,Development,tagsAndSkills
250925035570,Factory,Factory,tagsAndSkills
250925035570,Data,Data,tagsAndSkills
250925035570,Microsoft Azure,Microsoft Azure,tagsAndSkills
250925035570,Oracle ADF,Oracle ADF,tagsAndSkills
250925006321,Sales And Business Development,Sales And Business Development,tagsAndSkills
250925006321,Business Development Management,Business Development Management,tagsAndSkills
250925006321,Interior Designing,Interior Designing,tagsAndSkills
250925006321,Business management,Business management,tagsAndSkills
250925006321,Development management,Development management,tagsAndSkills
250925006321,Management,Management,tagsAndSkills
250925006321,Development,Development,tagsAndSkills
250925006321,Business development,Business development,tagsAndSkills
210825043689,GIS,GIS,tagsAndSkills
210825043689,Splicing,Splicing,tagsAndSkills
210825043689,NLD,NLD,tagsAndSkills
210825043689,Optical Fiber,Optical Fiber,tagsAndSkills
210825043689,OSP,OSP,tagsAndSkills
210825043689,Ftth,Ftth,tagsAndSkills
210825043689,OTDR,OTDR,tagsAndSkills
210825043689,GI,GI,tagsAndSkills
100125018688,Retail Sales,Retail Sales,tagsAndSkills
100125018688,Mumbai,Mumbai,tagsAndSkills
100125018688,Luxury Sales,Luxury Sales,tagsAndSkills
100125018688,Fashion Consultant,Fashion Consultant,tagsAndSkills
100125018688,Beauty,Beauty,tagsAndSkills
100125018688,Clothing,Clothing,tagsAndSkills
100125018688,Fashion,Fashion,tagsAndSkills
100125018688,Retail Operations,Retail Operations,tagsAndSkills
280725017608,Sales,Sales,tagsAndSkills
280725017608,distributor management,Distributor Management,tagsAndSkills
280725017608,Area Sales,Area Sales,tagsAndSkills
280725017608,Client Relationship Management,Client Relationship Management,tagsAndSkills
280725017608,FMCG Sales,FMCG Sales,tagsAndSkills
280725017608,Business Development,Business Development,tagsAndSkills
280725017608,Channel Distribution,Channel Distribution,tagsAndSkills
280725017608,Distributor Handling,Distributor Handling,tagsAndSkills
270725004823,Wealth Management,Wealth Management,tagsAndSkills
270725004823,Portfolio Management,Portfolio Management,tagsAndSkills
270725004823,Relationship Manager,Relationship Manager,tagsAndSkills
270725004823,Casa Sales,Casa Sales,tagsAndSkills
270725004823,HNI Client Handling,HNI Client Handling,tagsAndSkills
270725004823,HNI,HNI,tagsAndSkills
270725004823,Casa,Casa,tagsAndSkills
270725004823,Mutual Funds,Mutual Funds,tagsAndSkills
250925035038,GCP,GCP,tagsAndSkills
250925035038,Image Processing,Image Processing,tagsAndSkills
250925035038,Python Development,Python Development,tagsAndSkills
250925035038,OCR,OCR,tagsAndSkills
250925035038,Kubernetes,Kubernetes,tagsAndSkills
250925035038,Postgresql,Postgresql,tagsAndSkills
250925035038,Microsoft Azure,Microsoft Azure,tagsAndSkills
250925035038,Redis,Redis,tagsAndSkills
250925022147,marketing strategies,Marketing Strategies,tagsAndSkills
250925022147,Social Media,Social Media,tagsAndSkills
250925022147,branding,Branding,tagsAndSkills
250925022147,Digital Marketing,Digital Marketing,tagsAndSkills
250925022147,Social Media Marketing,Social Media Marketing,tagsAndSkills
250925022147,planning,Planning,tagsAndSkills
250925022147,Website,Website,tagsAndSkills
250925022147,inventory,Inventory,tagsAndSkills
250925017953,planning,Planning,tagsAndSkills
250925017953,Social Media,Social Media,tagsAndSkills
250925017953,Digital Marketing,Digital Marketing,tagsAndSkills
250925017953,Social Media Marketing,Social Media Marketing,tagsAndSkills
250925017953,Marketing,Marketing,tagsAndSkills
250925017953,Website,Website,tagsAndSkills
250925017953,inventory,Inventory,tagsAndSkills
250925017953,SEO,SEO,tagsAndSkills
250925014795,Procurement,Procurement,tagsAndSkills
250925014795,evaluate bids,Evaluate Bids,tagsAndSkills
250925014795,BOQ,BOQ,tagsAndSkills
250925014795,Strategic sourcing,Strategic sourcing,tagsAndSkills
250925014795,Procurement strategy,Procurement strategy,tagsAndSkills
250925014795,Purchase Orders,Purchase Orders,tagsAndSkills
250925014795,Work Orders,Work Orders,tagsAndSkills
250925014795,Supply Chain Management,Supply Chain Management,tagsAndSkills
250925012358,Procurement,Procurement,tagsAndSkills
250925012358,BOQ,BOQ,tagsAndSkills
250925012358,Strategic sourcing,Strategic sourcing,tagsAndSkills
250925012358,Supply Chain Management,Supply Chain Management,tagsAndSkills
250925012358,Procurement strategy,Procurement strategy,tagsAndSkills
250925012358,evaluate bids,Evaluate Bids,tagsAndSkills
250925012358,Purchase Orders,Purchase Orders,tagsAndSkills
250925012358,Work Orders,Work Orders,tagsAndSkills
250925011788,Sales,Sales,tagsAndSkills
250925011788,Team Handling,Team Handling,tagsAndSkills
250925011788,Corporate Selling,Corporate Selling,tagsAndSkills
250925011788,BFSI,BFSI,tagsAndSkills
250925011788,Mr,Mr,tagsAndSkills
250925011788,Insurance Sales,Insurance Sales,tagsAndSkills
250925011788,FMCG,FMCG,tagsAndSkills
250925011788,Field,Field,tagsAndSkills
250925011153,Ci/Cd,Ci/Cd,tagsAndSkills
250925011153,Jenkins,Jenkins,tagsAndSkills
250925011153,Cloud Deployment,Cloud Deployment,tagsAndSkills
250925011153,Docker,Docker,tagsAndSkills
250925011153,Kubernetes,Kubernetes,tagsAndSkills
250925011153,Cloud,Cloud,tagsAndSkills
250925011153,Devops,Devops,tagsAndSkills
250925011153,Continuous Integration,Continuous Integration,tagsAndSkills
250925010784,Asp.net,Asp.net,tagsAndSkills
250925010784,C#,C#,tagsAndSkills
250925010784,.Net,.NET,tagsAndSkills
250925010784,MVC,MVC,tagsAndSkills
250925010784,SQL,SQL,tagsAndSkills
250925010784,DoT,DoT,tagsAndSkills
250925010650,core java,Core Java,tagsAndSkills
250925010650,Spring Boot,Spring Boot,tagsAndSkills
250925010650,Rest Api Services,Rest Api Services,tagsAndSkills
250925010650,Core,Core,tagsAndSkills
250925010650,Java,Java,tagsAndSkills
250925010650,Spring,Spring,tagsAndSkills
250925010650,Boot,Boot,tagsAndSkills
250925010650,Rest,Rest,tagsAndSkills
250925007449,Snowflake,Snowflake,tagsAndSkills
250925007449,SQL Queries,SQL Queries,tagsAndSkills
250925007449,International Clients,International Clients,tagsAndSkills
250925007449,SQL,SQL,tagsAndSkills
250925007449,Data,Data,tagsAndSkills
250925007449,Query,Query,tagsAndSkills
250925007449,Client,Client,tagsAndSkills
250925007449,International,International,tagsAndSkills
250925003388,Sales,Sales,tagsAndSkills
250925003388,Team Handling,Team Handling,tagsAndSkills
250925003388,Life Insurance,Life Insurance,tagsAndSkills
250925003388,Insurance,Insurance,tagsAndSkills
250925003388,Handling,Handling,tagsAndSkills
250925003388,Team,Team,tagsAndSkills
250925003388,Management,Management,tagsAndSkills
250925003388,Hiring,Hiring,tagsAndSkills
250825008422,Mutual Funds,Mutual Funds,tagsAndSkills
250825008422,NISM,NISM,tagsAndSkills
250825008422,B2C Sales,B2C Sales,tagsAndSkills
250825008422,Asset Management,Asset Management,tagsAndSkills
250825008422,Management,Management,tagsAndSkills
250825008422,Relationship management,Relationship management,tagsAndSkills
250825008422,Sales,Sales,tagsAndSkills
250825008422,B2B,B2B,tagsAndSkills
240925035370,Team Handling,Team Handling,tagsAndSkills
240925035370,Home Loans,Home Loans,tagsAndSkills
240925035370,DSA,DSA,tagsAndSkills
240925035370,Business Generation,Business Generation,tagsAndSkills
240925035370,Branch Handling,Branch Handling,tagsAndSkills
240925035370,Target Achievement,Target Achievement,tagsAndSkills
240925035370,Housing Finance,Housing Finance,tagsAndSkills
240925035370,New Client Acquisition,New Client Acquisition,tagsAndSkills
240925026839,Team Handling,Team Handling,tagsAndSkills
240925026839,Shift Planning,Shift Planning,tagsAndSkills
240925026839,Food And Beverage,Food And Beverage,tagsAndSkills
240925026839,Hotel Management,Hotel Management,tagsAndSkills
240925026839,Restaurant Management,Restaurant Management,tagsAndSkills
240925026839,Manpower Planning,Manpower Planning,tagsAndSkills
240925026839,Cost Planning,Cost Planning,tagsAndSkills
240925026839,Budgeting,Budgeting,tagsAndSkills
